Mode,NLC,ASC,Station,Coverage,Source,Weekday (Mon-Thu) Entries,Friday Entries,Saturday Entries,Sunday Entries,Weekday (Mon-Thu) Exits,Friday Exits,Saturday Exits,Sunday Exits,Annualised En/Ex,year
LU,765,WLGu,Willesden Green,Station entry/exit,Gateline,17820,9432,7572,5539,17502,9224,7294,5508,5426495,"2,023"
LU,766,WJNu,Willesden Junction,Station entry/exit,Gateline,14877,7589,5765,3566,14363,7196,5470,3774,4321012,"2,023"
LU,767,WIMu,Wimbledon,Boarding/alighting,Manual Count,36181,18228,20178,10237,35207,17332,18206,10549,11223888,"2,023"
LU,768,WMPu,Wimbledon Park,Station entry/exit,Gateline,6212,3076,2795,1500,6133,2967,2677,1554,1841679,"2,023"
LU,770,WGNu,Wood Green,Station entry/exit,Gateline,28510,16265,14642,9563,27795,16396,14311,9360,9088053,"2,023"
LU,599,WDLu,Wood Lane,Station entry/exit,Gateline,14593,7412,8723,4528,15657,7967,8876,5038,4909025,"2,023"
LU,769,WFDu,Woodford,Station entry/exit,Gateline,14992,7803,6211,4041,14729,7257,5820,4016,4492296,"2,023"
LU,771,WSPu,Woodside Park,Station entry/exit,Gateline,9500,4360,3443,2353,16086,7605,5675,4587,3657219,"2,023"
LO,1404,ACCr,Acton Central,Station entry/exit,Gateline,5161,2726,2219,1193,5099,2575,2133,1225,1600049,"2,023"
LO,5397,ANYr,Anerley,Station entry/exit,Manual Count,3794,1987,1571,1059,3326,1696,1452,1098,1127618,"2,023"
LO,514,BKGu,Barking,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1335,BGVr,Barking Riverside,Station entry/exit,Gateline,3075,1504,942,450,2729,1279,822,477,843628,"2,023"
LO,6961,BETr,Bethnal Green LO,Station entry/exit,Gateline,5096,2559,2162,1489,5716,2910,2472,1634,1710233,"2,023"
LO,522,BHRu,Blackhorse Road,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,5404,BCYr,Brockley,Boarding/alighting,Scaled,11585,6228,5763,3617,10603,5614,4559,3332,3533098,"2,023"
LO,1437,BSYr,Brondesbury,Station entry/exit,Gateline,8245,4403,3788,2094,7948,4212,3308,2070,2557465,"2,023"
LO,1438,BSPr,Brondesbury Park,Station entry/exit,Gateline,5064,2560,1974,1208,5081,2491,1847,1197,1543742,"2,023"
LO,6958,BCVr,Bruce Grove,Station entry/exit,Gateline,8721,3768,3082,3893,7622,3636,2782,2806,2574117,"2,023"
LO,6913,BHKr,Bush Hill Park,Station entry/exit,Manual Count,7783,3161,2413,1558,7315,2806,2198,1612,2056493,"2,023"
LO,1395,BSHr,Bushey,Boarding/alighting,Scaled,1295,716,1297,558,2316,663,1100,454,580235,"2,023"
LO,1439,CIRr,Caledonian Road & Barnsbury,Station entry/exit,Gateline,6039,3812,2907,1756,6258,3948,2801,1894,2055409,"2,023"
LO,6962,CBHr,Cambridge Heath,Station entry/exit,Gateline,4883,2461,2329,1745,5020,2735,2353,1839,1648923,"2,023"
LO,1440,CMDr,Camden Road,Station entry/exit,Gateline,12603,6468,6479,3878,13338,7092,6899,4010,4280157,"2,023"
LO,788,CWRu,Canada Water,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1441,CNNr,Canonbury,Station entry/exit,Gateline,8526,4594,3616,2746,7842,4240,3446,2951,2698091,"2,023"
LO,1442,CPKr,Carpenders Park,Station entry/exit,Manual Count,3809,2059,1817,904,4193,2171,1808,997,1263940,"2,023"
LO,6814,CHNr,Cheshunt,Boarding/alighting,Loadweigh,2861,1615,1005,1378,2828,1667,1204,1170,983008,"2,023"
LO,6914,CHIr,Chingford,Station entry/exit,Gateline,8013,3594,2752,2155,8360,3924,2560,1822,2458651,"2,023"
LO,5301,CLPr,Clapham High Street,Station entry/exit,Gateline,5482,2822,2630,1888,5487,3076,2840,2184,1807751,"2,023"
LO,5595,CLJr,Clapham Junction,Boarding/alighting,Loadweigh,44233,22964,18108,11500,38885,20140,14039,6975,12888580,"2,023"
LO,6926,CPTr,Clapton,Station entry/exit,Gateline,8115,4236,2662,1870,7110,3833,2250,1666,2335586,"2,023"
LO,7406,CRHr,Crouch Hill,Station entry/exit,Manual Count,3547,2005,1806,811,3526,2080,1879,807,1149023,"2,023"
LO,5356,CYPr,Crystal Palace,Boarding/alighting,Loadweigh,5724,2706,2496,2084,5679,2473,2366,2108,1879631,"2,023"
LO,1443,DLJr,Dalston Junction,Station entry/exit,Gateline,15269,9188,9554,6054,15530,9331,10132,6381,5581140,"2,023"
LO,1429,DLKr,Dalston Kingsland,Station entry/exit,Gateline,15386,8987,8599,4905,15295,9369,9225,5066,5322991,"2,023"
LO,5421,DMKr,Denmark Hill,Boarding/alighting,Scaled,23494,11016,7040,6268,24114,11575,7371,6482,7011961,"2,023"
LO,6941,EDRr,Edmonton Green,Station entry/exit,Manual Count,13495,5972,5038,3347,13293,6430,5155,3624,4025431,"2,023"
LO,7473,EMPr,Emerson Park,Station entry/exit,Gateline,1233,490,339,132,871,360,189,119,273840,"2,023"
LO,6959,ENFr,Enfield Town,Station entry/exit,Gateline,7873,4047,2707,1886,7405,3498,2361,1842,2315882,"2,023"
LO,1444,EUSr,Euston NR,Boarding/alighting,Loadweigh,9056,5287,3553,3089,8798,5013,3266,2871,2896370,"2,023"
LO,1445,FNYr,Finchley Road & Frognal,Station entry/exit,Manual Count,7069,3711,3275,2030,7172,3635,3212,1944,2257755,"2,023"
LO,5362,FOHr,Forest Hill,Boarding/alighting,Scaled,8426,4046,3879,3289,8759,4270,3882,3404,2764777,"2,023"
LO,1409,GPOr,Gospel Oak,Station entry/exit,Gateline,8502,4571,3855,2861,7979,4235,3603,2716,2689437,"2,023"
LO,591,GUNu,Gunnersbury,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,6977,HKCr,Hackney Central,Station entry/exit,Gateline,15960,9531,9543,4456,16257,9933,10279,4747,5608887,"2,023"
LO,6867,HACr,Hackney Downs,Boarding/alighting,Scaled,12671,8044,4611,6461,14320,8132,3807,5487,4356459,"2,023"
LO,6978,HKWr,Hackney Wick,Station entry/exit,Manual Count,10770,5998,6909,3078,11120,6387,7823,3080,3797970,"2,023"
LO,1022,HGGr,Haggerston,Station entry/exit,Gateline,9569,5127,4635,3137,9464,5045,4837,3163,3198037,"2,023"
LO,1413,HDHr,Hampstead Heath,Station entry/exit,Gateline,9828,5016,4354,3440,9763,4933,4517,3207,3164739,"2,023"
LO,596,HARu,Harlesden,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,7401,HRYr,Harringay Green Lanes,Station entry/exit,Gateline,5722,3077,2992,1784,5765,3097,2872,1744,1875274,"2,023"
LO,597,HAWu,Harrow & Wealdstone,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1398,HTEr,Hatch End,Station entry/exit,Gateline,2026,1075,702,451,2046,1090,709,468,624414,"2,023"
LO,1434,HDLr,Headstone Lane,Station entry/exit,Gateline,1691,854,458,324,1492,750,395,284,458943,"2,023"
LO,6919,HIPr,Highams Park,Station entry/exit,Gateline,9187,4367,3224,1897,8408,4051,2907,1952,2639702,"2,023"
LO,603,HBYu,Highbury & Islington,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,6979,HMNr,Homerton,Station entry/exit,Gateline,13716,7264,6264,2376,13239,6710,5121,2761,4157303,"2,023"
LO,5418,HPAr,Honor Oak Park,Station entry/exit,Gateline,8078,3935,3638,2262,7973,3622,3366,2373,2555344,"2,023"
LO,1023,HOXr,Hoxton,Station entry/exit,Gateline,10755,5790,5079,4335,11125,6120,5538,5304,3825837,"2,023"
LO,9586,IMWr,Imperial Wharf,Boarding/alighting,Scaled,11359,5661,3804,2509,10702,5093,3513,2257,3226310,"2,023"
LO,617,KGNu,Kensal Green,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1448,KNRr,Kensal Rise,Station entry/exit,Manual Count,10339,5520,4520,1787,10632,5291,4326,2171,3211667,"2,023"
LO,618,OLYu,Kensington (Olympia),Station entry/exit,Gateline,7548,3676,2918,2218,7556,3497,2795,1986,2303087,"2,023"
LO,1449,KTWr,Kentish Town West,Station entry/exit,Gateline,8118,4931,3834,2680,8031,5002,3735,242,2610671,"2,023"
LO,620,KETu,Kenton,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,621,KEWu,Kew Gardens,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1415,KBNr,Kilburn High Road,Station entry/exit,Gateline,2170,1193,888,583,2228,1171,873,695,693292,"2,023"
LO,7402,LEMr,Leyton Midland Road,Station entry/exit,Gateline,5758,2959,2550,1361,5622,2741,2290,1437,1789972,"2,023"
LO,7403,LERr,Leytonstone High Road,Station entry/exit,Gateline,3775,2042,1931,952,3783,1980,1752,978,1217716,"2,023"
LO,6965,LSTr,Liverpool Street NR,Boarding/alighting,Loadweigh,43625,18408,15156,11169,31990,16467,15103,9553,12853573,"2,023"
LO,6966,LOFr,London Fields,Station entry/exit,Manual Count,5003,2896,2500,1906,5585,3146,2888,2071,1819638,"2,023"
LO,5150,NWXr,New Cross,Boarding/alighting,Loadweigh,7465,3888,3622,2447,7229,3807,3888,2570,2435253,"2,023"
LO,5345,NXGr,New Cross Gate,Boarding/alighting,Scaled,14140,7633,10352,7296,14036,7778,10917,8151,5328384,"2,023"
LO,659,NWBu,North Wembley,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,5376,NWDr,Norwood Junction,Boarding/alighting,Scaled,6102,3151,2820,2105,6082,2834,2689,1813,1967452,"2,023"
LO,5423,PMRr,Peckham Rye,Boarding/alighting,Scaled,9729,4854,5058,3872,12078,6233,6012,4941,3608792,"2,023"
LO,5378,PNWr,Penge West,Boarding/alighting,Scaled,2580,1373,1502,868,2616,1263,1246,831,846336,"2,023"
LO,680,QPKu,Queen's Park,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,5424,QRPr,Queens Road Peckham,Boarding/alighting,Scaled,6410,2633,3428,2236,6381,2688,3600,2485,2052303,"2,023"
LO,6967,RECr,Rectory Road,Station entry/exit,Gateline,6374,2767,2377,1549,5820,2868,2348,1811,1850561,"2,023"
LO,686,RMDu,Richmond,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,6886,RMFr,Romford,---see EZL---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1039,ROEr,Rotherhithe,Station entry/exit,Gateline,4741,2748,2682,1729,4384,2545,2052,1614,1566993,"2,023"
LO,698,SVSu,Seven Sisters,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1082,SDEr,Shadwell LO,Station entry/exit,Gateline,11248,6079,5847,3948,11854,6493,5799,3733,3847483,"2,023"
LO,9587,SPBr,Shepherd's Bush NR,Boarding/alighting,Scaled,18968,9932,9210,5768,19030,10155,9410,5774,6113662,"2,023"
LO,1024,SDCr,Shoreditch High Street,Station entry/exit,Gateline,19340,10414,7589,6539,20862,12144,8876,6900,6726954,"2,023"
LO,6972,SLVr,Silver Street,Station entry/exit,Gateline,9833,4965,3385,2390,9372,4642,3084,2297,2883549,"2,023"
LO,1452,SATr,South Acton,Station entry/exit,Manual Count,2478,1484,1241,460,2486,1382,981,566,748775,"2,023"
LO,1451,SOHr,South Hampstead,Station entry/exit,Gateline,1676,921,570,867,1670,887,629,1161,570710,"2,023"
LO,709,SKTu,South Kenton,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,7404,STOr,South Tottenham,Station entry/exit,Gateline,5324,2507,1974,1445,5539,2734,2109,1376,1668645,"2,023"
LO,6947,SBUr,Southbury,Station entry/exit,Gateline,3329,1666,1151,783,3599,1774,1229,900,1041860,"2,023"
LO,6973,SJSr,St James Street,Station entry/exit,Gateline,4571,2352,2138,1338,4522,2257,1960,1344,1455020,"2,023"
LO,6968,SMHr,Stamford Hill,Station entry/exit,Manual Count,3765,1924,1246,1097,3395,1673,1023,941,1084954,"2,023"
LO,6934,SKWr,Stoke Newington,Station entry/exit,Gateline,6876,3441,2833,1926,6391,3058,2795,1911,2058656,"2,023"
LO,717,SPKu,Stonebridge Park,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,719,SFDu,Stratford,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1083,SQEr,Surrey Quays,Station entry/exit,Gateline,14399,7979,7145,4146,13422,7093,6114,3793,4517307,"2,023"
LO,5437,SYDr,Sydenham,Boarding/alighting,Scaled,7049,3374,2906,1559,8742,4229,2710,1816,2331059,"2,023"
LO,6949,TEOr,Theobalds Grove,Station entry/exit,Gateline,2369,1083,826,641,2183,1047,747,618,686418,"2,023"
LO,6952,TURr,Turkey Street,Station entry/exit,Gateline,3333,1669,1136,774,3085,1502,993,759,953114,"2,023"
LO,736,UPMu,Upminster,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,1524,UHLr,Upper Holloway,Station entry/exit,Gateline,6078,3007,2328,1512,6081,3326,2342,1405,1860287,"2,023"
LO,742,WALu,Walthamstow Central,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,7407,WMWr,Walthamstow Queen's Road,Station entry/exit,Gateline,3977,1982,1807,889,4055,1962,1747,822,1251018,"2,023"
LO,5372,WWRr,Wandsworth Road,Station entry/exit,Gateline,2607,1342,523,487,2646,1348,498,488,747211,"2,023"
LO,7408,WNPr,Wanstead Park,Station entry/exit,Gateline,4966,2539,2181,1071,4956,2384,2160,1155,1533404,"2,023"
LO,1085,WPEr,Wapping,Station entry/exit,Gateline,6407,3571,3012,2164,6334,3401,2890,2108,2119749,"2,023"
LO,1455,WFHr,Watford High Street,Station entry/exit,Gateline,3862,2054,1930,1233,3669,2008,1923,1196,1237456,"2,023"
LO,1402,WFJr,Watford Junction,Boarding/alighting,Scaled,5534,3682,2352,3630,2677,2040,800,3541,1658296,"2,023"
LO,751,WEMu,Wembley Central,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,755,WBTu,West Brompton,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,5411,WCYr,West Croydon NR,Boarding/alighting,Loadweigh,11154,5731,4370,3301,9987,5158,3976,3179,3310109,"2,023"
LO,1421,WHDr,West Hampstead LO,Station entry/exit,Gateline,14136,7195,5915,2588,14121,7215,5817,2646,4311287,"2,023"
LO,6956,WHLr,White Hart Lane,Station entry/exit,Gateline,6143,3331,2205,1450,5872,2992,2027,2712,1897338,"2,023"
LO,763,WCLu,Whitechapel,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,766,WJNu,Willesden Junction,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
LO,6954,WSTr,Wood Street,Station entry/exit,Manual Count,6736,3529,2794,1834,6603,3219,2543,1868,2092620,"2,023"
LO,7467,WGRr,Woodgrange Park,Station entry/exit,Gateline,3597,1822,1489,795,3223,1537,1242,829,1045906,"2,023"
DLR,750,ABRd,Abbey Road,Station entry/exit,APC,4066,2121,1784,1303,4122,2083,1681,1308,1338423,"2,023"
DLR,850,ALSd,All Saints,Station entry/exit,APC,5595,2873,2455,1691,5554,2777,2336,1678,1809670,"2,023"
DLR,513,BNKu,Bank and Monument,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
DLR,895,BECd,Beckton,Station entry/exit,APC,6969,3499,2379,1631,7208,3568,2396,1699,2182927,"2,023"
DLR,891,BEPd,Beckton Park,Station entry/exit,APC,1605,846,529,435,1726,837,541,428,516334,"2,023"
DLR,882,BLAd,Blackwall,Station entry/exit,APC,4385,2307,2081,1525,4571,2301,2048,1549,1509282,"2,023"
DLR,851,BOCd,Bow Church,Station entry/exit,APC,11017,5635,4523,3458,7608,3973,3372,2763,3051195,"2,023"
DLR,842,CAWd,Canary Wharf DLR,Station entry/exit,APC,36733,17505,16589,11501,39724,19431,18774,12833,12706268,"2,023"
DLR,884,CNTu,Canning Town,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
DLR,854,CROd,Crossharbour,Station entry/exit,APC,11239,5812,4917,3701,11281,5715,4759,3675,3703484,"2,023"
DLR,887,CUHd,Custom House DLR,Station entry/exit,APC,18078,8971,6520,4359,12810,6792,4481,2928,5065593,"2,023"
DLR,879,CUSd,Cutty Sark,Station entry/exit,APC,20732,10432,11413,8352,23815,12705,11678,8719,7627289,"2,023"
DLR,893,CYPd,Cyprus,Station entry/exit,APC,8767,3197,1216,812,9266,3295,1213,809,2271654,"2,023"
DLR,897,DEBd,Deptford Bridge,Station entry/exit,APC,8872,4773,4385,3309,9179,4847,4433,3282,3096625,"2,023"
DLR,867,DERd,Devons Road,Station entry/exit,APC,7339,3890,3247,2432,7301,3707,3123,2405,2411534,"2,023"
DLR,883,EAId,East India,Station entry/exit,APC,14173,6921,4219,3010,15408,7216,4284,2968,4413900,"2,023"
DLR,898,ELRd,Elverson Road,Station entry/exit,APC,4623,2413,1959,1525,4321,2159,1771,1501,1471752,"2,023"
DLR,894,GARd,Gallions Reach,Station entry/exit,APC,6067,3134,2610,1880,6384,3162,2569,1940,2030287,"2,023"
DLR,928,GREd,Greenwich,Boarding/alighting,APC,15688,8060,7215,6369,15099,7956,7539,6405,5329004,"2,023"
DLR,855,HEQd,Heron Quays,Station entry/exit,APC,17217,7955,6534,5315,20441,9614,6667,5925,5939324,"2,023"
DLR,856,ISGd,Island Gardens,Station entry/exit,APC,7389,3878,2913,2695,7011,3566,2565,2427,2359143,"2,023"
DLR,523,KGVd,King George V,Station entry/exit,APC,4921,2570,1611,1539,5159,2644,1619,1574,1589739,"2,023"
DLR,853,LAPd,Langdon Park,Station entry/exit,APC,12892,6590,4567,4172,12377,6444,4529,4132,4123628,"2,023"
DLR,940,LEWd,Lewisham DLR,Station entry/exit,APC,23533,11607,8219,7377,24093,11765,8296,7427,7558857,"2,023"
DLR,862,LIMd,Limehouse DLR,Station entry/exit,APC,21234,11367,12241,6252,30458,15411,12088,8979,8540650,"2,023"
DLR,533,LCAd,London City Airport,Station entry/exit,APC,11114,6279,1449,3491,12283,6541,1904,3605,3477974,"2,023"
DLR,857,MUDd,Mudchute,Station entry/exit,APC,5340,2794,2211,2091,5117,2576,2191,2168,1762333,"2,023"
DLR,538,PDKd,Pontoon Dock,Station entry/exit,APC,8546,4539,3093,3146,8795,4451,3064,3148,2834685,"2,023"
DLR,858,POPd,Poplar,Station entry/exit,APC,4940,2073,2094,1801,6068,2431,2426,1869,1805731,"2,023"
DLR,888,PRRd,Prince Regent,Station entry/exit,APC,4743,2787,2335,1941,5191,2846,2158,1435,1692175,"2,023"
DLR,859,PMLd,Pudding Mill Lane,Station entry/exit,APC,5842,3820,4929,4823,5994,3787,4527,4396,2314941,"2,023"
DLR,890,ROAd,Royal Albert,Station entry/exit,APC,4161,2281,2134,1501,4586,2337,2270,1543,1487349,"2,023"
DLR,886,ROVd,Royal Victoria,Station entry/exit,APC,9241,4914,5241,3491,7643,4127,4034,2840,2911844,"2,023"
DLR,860,SHAd,Shadwell DLR,Station entry/exit,APC,19776,10095,6873,5966,19949,10247,7474,5952,6363717,"2,023"
DLR,861,SOQd,South Quay,Station entry/exit,APC,15052,7026,4019,3453,15423,6945,3799,3418,4550079,"2,023"
DLR,889,STLd,Star Lane,Station entry/exit,APC,5477,2668,1163,1268,5955,2899,1258,1345,1687068,"2,023"
DLR,719,SFDu,Stratford,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
DLR,749,SHSd,Stratford High Street,Station entry/exit,APC,4072,1937,1400,931,4385,2108,1521,981,1289535,"2,023"
DLR,504,STId,Stratford International DLR,Station entry/exit,APC,13841,7126,6717,4977,12386,6365,5868,4431,4442673,"2,023"
DLR,864,TOGd,Tower Gateway,Station entry/exit,APC,8883,4408,4086,3011,9950,4911,4600,3328,3139282,"2,023"
DLR,757,WHMu,West Ham,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
DLR,866,WIQd,West India Quay,Station entry/exit,APC,8659,4933,5687,4085,8239,4568,4424,3238,3087941,"2,023"
DLR,559,WSId,West Silvertown,Station entry/exit,APC,7610,3921,3256,2505,7235,3816,3114,2004,2437908,"2,023"
DLR,865,WESd,Westferry,Station entry/exit,APC,9363,6652,5600,5108,10196,6586,5311,5083,3377747,"2,023"
DLR,573,WOAd,Woolwich Arsenal,Boarding/alighting,APC,21316,11121,8966,6832,21565,11153,8878,7032,6983940,"2,023"
EZL,5131,ABWr,Abbey Wood,Boarding/alighting,Loadweigh,44171,21238,16717,9245,53635,25106,15959,10911,14172670,"2,023"
EZL,3000,AMLr,Acton Main Line,Station entry/exit,Gateline,8724,4543,4413,1941,8558,3904,4033,1676,2652433,"2,023"
EZL,524,BDSu,Bond Street,---see LU---,---,0,---,---,---,0,---,---,---,---,"2,023"
EZL,6872,BREr,Brentwood,Station entry/exit,Gateline,9174,4249,2935,1677,8725,3981,2764,1659,2567994,"2,023"
EZL,3176,BNMr,Burnham,Station entry/exit,Scaled,6804,3577,2956,1572,6594,3215,2727,1510,2043255,"2,023"
EZL,6560,CWXr,Canary Wharf EZL,Station entry/exit,Gateline,49557,22311,12726,9166,50031,22064,13145,9633,14107145,"2,023"
EZL,6874,CTHr,Chadwell Heath,Station entry/exit,Gateline,14816,7363,5685,3208,14417,6994,5051,3118,4281204,"2,023"
EZL,6561,CUSr,Custom House EZL,Station entry/exit,Gateline,29341,13909,9969,7775,29268,13374,9313,7491,8483121,"2,023"
EZL,560,EBYu,Ealing Broadway,---see LU---,---,---,---,---,---,---,---,---,---,---,"2,023"
EZL,577,FARu,Farringdon,---see LU---,---,---,---,---,---,---,---,---,---,---,"2,023"
EZL,6876,FOGr,Forest Gate,Station entry/exit,Gateline,17755,9142,7368,5054,17187,8651,6854,4887,5340649,"2,023"
EZL,6877,GDPr,Gidea Park,Station entry/exit,Gateline,9460,4438,3148,1946,8894,4032,2809,1984,2675747,"2,023"
EZL,6878,GMYr,Goodmayes,Station entry/exit,Gateline,14512,7159,5225,3535,14082,6789,4806,3418,4192130,"2,023"
EZL,3191,HANr,Hanwell,Station entry/exit,Gateline,7175,3556,3490,3242,5927,2988,3165,2265,2181717,"2,023"
EZL,6879,HROr,Harold Wood,Station entry/exit,Gateline,11197,5356,3648,1769,10695,4969,3275,1636,3102300,"2,023"
EZL,3186,HAYr,Hayes & Harlington,Station entry/exit,Gateline,26854,13155,11579,7594,28709,13601,11133,7500,8432891,"2,023"
EZL,7091,HAFr,Heathrow Terminal 4 EZL,Station entry/exit,Manual Count,9327,5432,5092,4737,8578,4870,4830,4251,3041898,"2,023"
EZL,9846,HWVr,Heathrow Terminal 5 EZL,Boarding/alighting,Manual Count,7599,2126,3925,3361,6191,1478,4138,2005,2216449,"2,023"
EZL,7090,HXXr,Heathrow Terminals 2 & 3 EZL,Boarding/alighting,Manual Count,22801,11960,10193,10554,22801,12025,10758,10402,7266167,"2,023"
EZL,6881,IFDr,Ilford,Station entry/exit,Gateline,29635,14978,12471,8947,30411,15142,12210,8846,9156227,"2,023"
EZL,3170,IVRr,Iver,Station entry/exit,Scaled,1373,788,617,389,1197,668,517,350,411753,"2,023"
EZL,3171,LNYr,Langley,Station entry/exit,Scaled,5068,3066,2340,1241,5358,2919,2429,1296,1644363,"2,023"
EZL,634,LSTu,Liverpool Street LU,---see LU---,---,---,---,---,---,---,---,---,---,---,"2,023"
EZL,6965,LSTr,Liverpool Street NR,---Limited Service---,---,---,---,---,---,---,---,---,---,---,"2,023"
EZL,3147,MAIr,Maidenhead,Boarding/alighting,Scaled,16301,9938,5768,4708,19149,10923,4146,4712,5450666,"2,023"
EZL,6883,MNPr,Manor Park,Station entry/exit,Gateline,12364,6368,5041,3668,12144,6051,4583,3556,3734273,"2,023"
EZL,6970,MYLr,Maryland,Station entry/exit,Gateline,12158,6235,4724,3457,11306,5474,3979,3242,3531277,"2,023"
EZL,3087,PADr,Paddington NR,---Limited Service---,---,---,---,---,---,---,---,---,---,---,"2,023"
EZL,670,PADu,Paddington TfL,---see LU---,---,---,---,---,---,---,---,---,---,---,"2,023"
EZL,3149,RDGr,Reading,Boarding/alighting,Loadweigh,9617,4975,3826,3297,12802,6454,5387,3948,3461806,"2,023"
